"year","month","day","original","record","province","district","drone_flag","operations_flag","clash_flag","militant_flag","reduced","suicide","operations","ied","clash","drone","sectarian","fat_personnel","fat_militant","fat_civilian","fat_militia","inj_personnel","inj_militant","inj_civilian","inj_militia","body","cas_personnel","cas_militant","cas_civilian","cas_militia","cas_body","p_p","p_n","m_p","m_n","u_p","u_n","d_a","date"
"2012","9","13","unidentified armed assailants shot dead a tribal elder Mir Saeed Ahmed Qalandarani and his five guards at Tutak area of Khuzdar District","un armed MILITANT 1 CIVILIAN WEREATTACKED 5 CIVILIAN area","balochistan","khuzdar",FALSE,FALSE,FALSE,TRUE,"MILITANT 1 CIVILIAN WEREATTACKED 5 CIVILIAN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-09-13
"2012","9","13","five members of a pro Government armed group died when they drove over an improvised explosive device in Zawodin Bhukkar village in the Tirah Valley of Khyber Agency in FATA local administrator Khalid Mumtaz Khundi said the victims were members of TI a pro Government group fighting LI militants in the Zakhakhel Bazaar area","5 CIVILIAN pro government armed group WEREATTACKED when they drove over an improvised IED village in the in fata the victims were CIVILIAN ti pro government group fighting MILITANT the area","fata","khyber",FALSE,FALSE,FALSE,TRUE,"5 CIVILIAN WEREATTACKED CIVILIAN MILITANT",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-09-13
"2012","9","13","four civilians were killed and two others injured when a mortar fired by militants struck a house in Akkakhel area of Bara tehsil in Khyber Agency LI militants have been targeting the homes of Akkakhel tribesmen since area residents formed a peace committee almost a year ago Political Tehsildar Ghulam Farooq said","4 CIVILIAN WEREATTACKED and 2 WEREINJURED when 1 MILITANT WEREATTACKED ATTACKED area tehsil MILITANT have WEREATTACKED the homes CIVILIAN since area CIVILIAN formed peace","fata","khyber",FALSE,FALSE,FALSE,FALSE,"4 CIVILIAN WEREATTACKED 2 CIVILIAN WEREINJURED 1 MILITANT WEREATTACKED CIVILIAN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,4,NA,NA,NA,2,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-09-13
"2012","9","10","at least 15 persons killed and 40 others injured in a suicide attack in a crowded Hamid Market in Kashmir Chowk area of Parachinar town the headquterer of Kurram Agency in FATA there was no immediate claim of responsibility","15 CIVILIAN WEREATTACKED 40 WEREINJURED SUICIDE crowded town the headquterer in fata there was no immediate claim of responsibility","fata","kurrum",FALSE,FALSE,FALSE,TRUE,"15 CIVILIAN WEREATTACKED 40 CIVILIAN WEREINJURED",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,15,NA,NA,NA,40,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-09-10
"2012","9","6","three persons including a minor girl were killed when a mortar shell fell on the house of one Kaptan Khan a resident of Kandawo village in Sipah area of Khyber Agency in FATA","3 CIVILIAN including CIVILIAN WEREATTACKED when ATTACKED village area in fata","fata","khyber",FALSE,FALSE,FALSE,FALSE,"3 CIVILIAN WEREATTACKED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-09-06
"2012","9","6","police recovered dead bodies of three suicide bombers from a building in Ali Khel area near the border of Bhakkar District about 30 kilometres away from a nuclear plant in Garot Khushab District of Punjab","1 MILITANT WEREATTACKED recovered dead BODY SUICIDE LOCATION away from nuclear plant","punjab","khushab",FALSE,FALSE,FALSE,TRUE,"1 MILITANT WEREATTACKED BODY",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-09-06
"2012","9","4","seven militants were killed in Batwar Khas Chachagi Kambeli Tendo Dag and Kumbat areas of Salarzai tehsil in Bajaur Agency of FATA near the Afghan border as SFs kept up their attempts to drive out the fighters from their hideouts","7 MILITANT WEREATTACKED 10 do and areas tehsil of kept up their attempts to drive out the MILITANT from their LOCATION","fata","bajaur",FALSE,TRUE,FALSE,FALSE,"7 MILITANT WEREATTACKED 10 MILITANT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2012-09-04
"2012","9","4","two security men and a civilian were killed when their vehicle was attacked on Miramshah Dattakhel Road near Kharh Qamar area in North Waziristan Agency","2 PERSONNEL men and CIVILIAN WEREATTACKED when their VEHICLE WEREATTACKED area","fata","north waziristan",FALSE,FALSE,FALSE,FALSE,"2 PERSONNEL WEREATTACKED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2012-09-04
"2012","9","3","at least four persons including two Americans were reportedly killed and 19 others injured in when a suicide bomber detonated his explosives laden vehicle in the University Town area of Peshawar the provincial capital of Khyber Pakhtunkhwa officials said the target of the bombing was apparently a vehicle in use by US nationals","4 CIVILIAN reportedly ATTACKED and 19 WEREINJURED when SUICIDE ATTACKED his IED laden VEHICLE the area the ATTACKED the ATTACKED was apparently in use by CIVILIAN","kp","peshawar",FALSE,FALSE,FALSE,TRUE,"19 CIVILIAN WEREATTACKED WEREINJURED",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,19,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-09-03
"2012","9","2","at least nine militants among them key TTP commanders were killed and several others in clashes with the SFs and volunteers of a local peace committee in Batwar area of Salarzai tehsil of Bajaur Agency in FATA","9 MILITANT among them key MILITANT commanders WEREATTACKED and CLASH with the PERSONNEL and CIVILIAN peace CIVILIAN area tehsil in fata","fata","bajaur",FALSE,TRUE,TRUE,FALSE,"9 MILITANT WEREATTACKED PERSONNEL CIVILIAN",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-09-02
"2012","9","2","at least seven militants were killed while 13 were injured during an operation launched by the SFs in South Waziristan Agency","7 MILITANT WEREATTACKED while 13 WEREINJURED during OPERATIONS","fata","south waziristan",FALSE,TRUE,FALSE,FALSE,"7 MILITANT WEREATTACKED 13 MILITANT WEREINJURED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,NA,NA,NA,13,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2012-09-02
"2012","9","1","six suspected militants were killed in a US drone strike on a vehicle and a house in Dattakhel area of North Waziristan Agency in FATA","6 MILITANT WEREATTACKED DRONE strike on and area in fata","fata","north waziristan",TRUE,FALSE,FALSE,FALSE,"6 MILITANT WEREATTACKED",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2012-09-01
"2012","9","1","unidentified armed militants ambushed a vehicle carrying five passengers and killed all of them near Sabzi Mandi in Hazar Ganji area of Quetta","un armed MILITANT ATTACKED carrying 5 CIVILIAN WEREATTACKED all of them area","balochistan","quetta",FALSE,FALSE,FALSE,TRUE,"5 CIVILIAN WEREATTACKED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-09-01
"2012","8","31","at least 14 militants among them a key commander were killed and seven others injured in gun battles with SFs at Gul Kadda in Mamozai area of Upper Orakzai Agency in FATA","14 MILITANT among them key PERSONNEL WEREATTACKED and 7 WEREINJURED CLASH with PERSONNEL area in fata","fata","orakzai",FALSE,FALSE,TRUE,FALSE,"14 MILITANT WEREATTACKED 7 MILITANT WEREINJURED PERSONNEL",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,14,NA,NA,NA,7,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-31
"2012","8","31","at least 12 people were killed and another 12 injured in a car bomb attack near a mosque in Matni Bazaar of Peshawar the political tehsildar of North Waziristan Agency Hashim Gul his son Sajeel brother Zahir Shah and a cousin identified as Ajab Gul were killed in the car bomb blast","12 CIVILIAN WEREATTACKED and another 12 WEREINJURED VEHICLE IED ATTACKED near in the political tehsildar his CIVILIAN and cousin WEREATTACKED the VEHICLE IED","fata","north waziristan",FALSE,FALSE,FALSE,TRUE,"12 CIVILIAN WEREATTACKED WEREINJURED CIVILIAN WEREATTACKED",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-08-31
"2012","8","30","SFs killed 18 TTP militants including two TTP Swat Chapter commanders identifieid as Khatir and Turbai in Bajaur Agency of FATA","PERSONNEL 18 MILITANT WEREATTACKED commanders identifieid and of fata","fata","bajaur",FALSE,TRUE,FALSE,FALSE,"PERSONNEL 18 MILITANT WEREATTACKED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,18,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2012-08-30
"2012","8","30","three people including a Session Judge identified as Zulfiqar Naqvi his guard and driver were shot dead by unidentified armed militants in a sectarian attack on Munir Mengal Road in Quetta while he was going to his office","3 CIVILIAN including judge his PERSONNEL and CIVILIAN WEREATTACKED un armed MILITANT SECTARIAN while he was going to his LOCATION","balochistan","quetta",FALSE,FALSE,TRUE,TRUE,"3 CIVILIAN WEREATTACKED MILITANT",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-30
"2012","8","29","nine SF personnel and six militants were killed while several others wounded in a clash between SFs and militants in Baba Ziarat locality of Ghat Badr in South Waziristan Agency of FATA sources said that fierce fighting erupted when militants led by Sher Azam of Waliur Rehman group of TTP attacked an advancing party of SFs in Baba Ziarat area","9 PERSONNEL and 6 MILITANT WEREATTACKED while 0 WEREINJURED CLASH between PERSONNEL and MILITANT locality of fata sources said that fierce CLASH when MILITANT led by group MILITANT ATTACKED OPERATIONS party PERSONNEL area","fata","south waziristan",FALSE,TRUE,TRUE,FALSE,"9 PERSONNEL WEREATTACKED 6 MILITANT WEREATTACKED 0 MILITANT WEREINJURED PERSONNEL MILITANT PERSONNEL",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9,6,NA,NA,NA,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2012-08-29
"2012","8","29","six militants were killed and three SF personnel and two members of a peace committee were injured in fighting in parts of Salarzai tehsil in Bajaur Agency","6 MILITANT WEREATTACKED 3 PERSONNEL WEREATTACKED and 2 CIVILIAN peace CIVILIAN WEREINJURED fighting in parts tehsil","fata","bajaur",FALSE,FALSE,TRUE,FALSE,"6 MILITANT WEREATTACKED 3 PERSONNEL WEREATTACKED 2 CIVILIAN WEREINJURED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,6,NA,NA,NA,NA,2,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2012-08-29
"2012","8","28","eleven TTP militants three SF personnel and a member of Salarzai Qaumi lashkar were killed and several others injured as fighting intensified in Salarzai tehsil of Bajaur Agency in FATA according to a TTP spokesman 15 security personnel were killed in the fighting but official sources rejected the claim","and member MILITIA WEREATTACKED and 0 WEREINJURED CLASH tehsil in fata according MILITANT spokesman 15 PERSONNEL WEREATTACKED the fighting but CIVILIAN sources rejected the claim","fata","bajaur",FALSE,FALSE,TRUE,FALSE,"MILITIA WEREATTACKED 0 MILITANT WEREINJURED 15 PERSONNEL WEREATTACKED CIVILIAN",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,NA,NA,NA,NA,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2012-08-28
"2012","8","28","three alleged gangsters identified as Fida Baloch Khalil Baloch and Imam Baloch were killed in encounter with Police in Malir City of Karachi","3 MILITANT and WEREATTACKED CLASH with PERSONNEL","sindh","karachi",FALSE,FALSE,TRUE,FALSE,"3 MILITANT WEREATTACKED PERSONNEL",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-28
"2012","8","27","an operation to clear militants from Batwar area of Bajaur Agency in FATA left 36 dead including three soldiers and two members of a government supported peace committee SFs launched the operation to clear the Batwar area which lies in along the Af Pak border of militants who had crossed over from the neighbouring Kunar province of Afghanistan","OPERATIONS clear MILITANT area in fata left 36 dead CIVILIAN government supported peace committee PERSONNEL launched the OPERATIONS clear the area which lies who had crossed over from the neighbouring province","fata","bajaur",FALSE,TRUE,FALSE,FALSE,"MILITANT 36 CIVILIAN WEREATTACKED PERSONNEL",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,36,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2012-08-27
"2012","8","27","eight militants were killed and two security personnel suffered injuries in a clash in Masozai area of Kurram Agency","8 MILITANT WEREATTACKED 2 PERSONNEL WEREATTACKED WEREINJURED CLASH area","fata","kurrum",FALSE,FALSE,TRUE,FALSE,"8 MILITANT WEREATTACKED 2 PERSONNEL WEREATTACKED WEREINJURED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2012-08-27
"2012","8","27","three men identified as Habibullah Muhammad Ali and Mustafa belonging to Hazara community were shot dead and two others including a two year old child passing by sustained critical injuries in a sectarian attack at Killi Mubarak Chowk on Spiny Road in Quetta","3 CIVILIAN and belonging CIVILIAN WEREATTACKED and 2 CIVILIAN including old CIVILIAN passing WEREINJURED SECTARIAN","balochistan","quetta",FALSE,FALSE,TRUE,TRUE,"3 CIVILIAN WEREATTACKED 2 CIVILIAN WEREINJURED",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,3,NA,NA,NA,2,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-27
"2012","8","26","SFs killed at least 20 militants and injured 10 others in a clash during a raid in Batwar area of Salarzai tehsil in Bajaur Agency of FATA","PERSONNEL 20 MILITANT WEREATTACKED and 10 WEREINJURED CLASH area tehsil of fata","fata","bajaur",FALSE,TRUE,TRUE,FALSE,"PERSONNEL 20 MILITANT WEREATTACKED 1 MILITANT WEREINJURED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,20,NA,NA,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-26
"2012","8","25","at least 28 militants and four members of the Salarzai Qaumi Lashkar were killed and 10 militants and four security personnel injured as the fighting continued for the second day along the border area of Batwar in Bajaur Agency of FATA","28 MILITANT and 4 CIVILIAN the WEREATTACKED and 10 MILITANT and 4 PERSONNEL WEREINJURED the CLASH for the second day along the border area of fata","fata","bajaur",FALSE,FALSE,TRUE,FALSE,"28 MILITANT WEREATTACKED 4 CIVILIAN WEREATTACKED 10 MILITANT WEREINJURED 4 PERSONNEL WEREINJURED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,28,4,NA,4,10,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2012-08-25
"2012","8","25","seven persons belonging to one family were killed and eight others including women and children were injured when two mortar shells hit a house in Qambarkhel area of Bara region in Khyber Agency","7 CIVILIAN belonging to 1 CIVILIAN WEREATTACKED and 8 CIVILIAN including CIVILIAN and CIVILIAN WEREINJURED when shells ATTACKED area region","fata","khyber",FALSE,FALSE,FALSE,FALSE,"7 CIVILIAN WEREATTACKED 1 CIVILIAN WEREATTACKED 8 CIVILIAN WEREINJURED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,7,NA,NA,NA,8,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-25
"2012","8","24","at least 18 suspected militants were killed and another six were injured when missiles fired by US drones slammed into suspected militants hideouts in Shawal area of North Waziristan Agency of FATA three compounds reported to be used as hideouts by the TTP were targeted in the area adjacent to Afghanistan","18 MILITANT WEREATTACKED and another 6 WEREINJURED when missiles ATTACKED DRONE ATTACKED into MILITANT LOCATION area of fata reported to be used LOCATION the MILITANT WEREATTACKED the area adjacent","fata","north waziristan",TRUE,TRUE,FALSE,FALSE,"18 MILITANT WEREATTACKED 6 MILITANT WEREINJURED MILITANT WEREATTACKED",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,18,NA,NA,NA,6,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2012-08-24
"2012","8","24","eight militants were killed and two of their hideouts destroyed after SFs shelling in Gawaki area of Orakzai Agency","8 MILITANT WEREATTACKED and 2 of their LOCATION ATTACKED after PERSONNEL ATTACKED area","fata","orakzai",FALSE,TRUE,FALSE,FALSE,"8 MILITANT WEREATTACKED 2 PERSONNEL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2012-08-24
"2012","8","24","six militants and two Lashkar men were killed and five civilians injured when at least 100 militants from across the Afghanistan border entered Batwar village in Salarzai tehsil in Bajaur Agency and started firing on the posts set up by Salarzai Qaumi Lashkar","6 MILITANT and 2 CIVILIAN WEREATTACKED 5 CIVILIAN WEREATTACKED WEREINJURED when 100 MILITANT from across the entered village tehsil and started set up by","fata","bajaur",FALSE,FALSE,FALSE,FALSE,"6 MILITANT WEREATTACKED 2 CIVILIAN WEREATTACKED 5 CIVILIAN WEREATTACKED 100 CIVILIAN WEREINJURED MILITANT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6,2,NA,NA,NA,100,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-24
"2012","8","23","army soldiers killed five militants attempting to infiltrate to Pakistan side of border at Maskini Darra area of Lower Dir District sources said the militants belonging to the Hafiz Kochwan group of TTP sneaked into the villages of Ankal Sar and Maskini Darra from Afghanistan and fired rockets on check posts SFs retaliated with heavy gunfire and killed five militants","PERSONNEL 5 MILITANT WEREATTACKED attempting to infiltrate side of border at area sources said the MILITANT belonging to the group MILITANT sneaked into the villages and and ATTACKED rockets on check LOCATION PERSONNEL CLASH with heavy gunfire 5 MILITANT WEREATTACKED","kp","dir",FALSE,FALSE,TRUE,TRUE,"PERSONNEL 5 MILITANT WEREATTACKED MILITANT PERSONNEL",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-23
"2012","8","23","three Policemen were killed when a mobile van of Police patrolling the highway linking Hangu District with Orakzai and Kurram Agencies of FATA was ambushed by unidentified militants near Kotkai on Hangu Thal Road in Hangu District of Khyber Pakhtunkhwa","3 PERSONNEL WEREATTACKED when mobile VEHICLE PERSONNEL patrolling the highway linking and of fata WEREATTACKED MILITANT of nwfp","fata","orakzai",FALSE,FALSE,FALSE,TRUE,"3 PERSONNEL WEREATTACKED MILITANT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2012-08-23
"2012","8","21","five militants were killed and two others injured when an US drone fired missiles at a vehicle near Shnakhura village in North Waziristan Agency of FATA sources said the area of the drone attacks is dominated by Hafiz Gul Bahadur group","5 MILITANT WEREATTACKED and 2 WEREINJURED when an DRONE ATTACKED missiles at village of fata sources said the area of the DRONE attacks is dominated by group","fata","north waziristan",TRUE,FALSE,FALSE,FALSE,"5 MILITANT WEREATTACKED 2 MILITANT WEREINJURED",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,NA,NA,NA,2,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2012-08-21
"2012","8","19","thirteen suspected militants were killed and nine others injured in two US drone attacks on Mana village in the Shawal tehsil of North Waziristan Agency in FATA","13 MILITANT WEREATTACKED and 9 WEREINJURED DRONE village in the tehsil in fata","fata","north waziristan",TRUE,FALSE,FALSE,FALSE,"13 MILITANT WEREATTACKED 9 MILITANT WEREINJURED",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,13,NA,NA,NA,9,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2012-08-19
"2012","8","19","at least six militants were killed and five others injured in jet planes shelling by SFs on suspected militant hideouts in Tirah Valley of Khyber Agency sources said that the militants killed in the SFs action belonged to the TTP","6 MILITANT WEREATTACKED and 5 WEREINJURED OPERATIONS 1 PERSONNEL WEREATTACKED MILITANT LOCATION sources said that the MILITANT 1 PERSONNEL WEREATTACKED action","fata","khyber",FALSE,TRUE,FALSE,FALSE,"6 MILITANT WEREATTACKED 5 MILITANT WEREINJURED 1 PERSONNEL WEREATTACKED MILITANT",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,6,NA,NA,NA,5,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2012-08-19
